,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,cost_matrix
3396,1,14,1,9,1,1,1,3,14,3,10,0,0,0,1,0,0,18,0,0,5,5,0,0.0,0,0,5,9,4,13.25,2,16.2,0.3,-0.92,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3397,1,1,1,12,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,8,8,8,14.50125,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3398,2,1,5,12,1,1,1,1,14,5,5,0,0,0,1,0,0,19,0,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3399,1,8,1,5,1,1,1,23,14,6,6,0,0,0,1,0,1,21,0,0,6,6,6,11.5,0,0,6,6,6,12.33333333,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3400,1,1,1,10,1,1,1,23,28,10,10,1,1,0,1,0,1,18,0,0,6,8,6,11.71428571,0,0,6,6,6,14.66666667,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3401,1,1,1,14,1,1,1,22,14,8,8,0,0,0,1,0,0,20,0,0,6,9,6,13.57142857,0,0,6,10,5,13.6,0,15.5,2.8,-4.06,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3402,1,1,1,15,1,1,1,13,28,10,6,0,0,0,1,0,0,18,0,0,6,6,5,13.0,0,0,6,6,6,13.66666667,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3403,1,8,5,12,1,1,1,13,14,10,8,1,0,0,1,0,1,18,0,0,7,8,7,13.56875,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3404,2,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,32,0,1,5,5,5,10.2,0,0,5,9,4,11.25,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3405,1,8,2,2,1,1,1,3,3,4,4,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3406,1,7,3,16,1,1,1,13,27,10,10,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3407,1,1,3,12,1,1,1,1,14,10,4,1,0,0,1,0,1,18,0,0,8,8,8,14.15375,0,0,8,8,8,14.15375,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3408,1,1,6,12,1,1,1,1,1,5,6,0,0,0,0,0,0,18,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3409,1,1,5,15,1,1,1,13,28,4,6,1,0,0,1,0,0,20,0,0,6,7,6,13.83333333,0,0,6,6,6,12.83333333,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3410,1,3,1,14,1,1,1,1,10,5,5,1,0,0,1,0,0,19,0,0,6,7,6,13.42857143,0,0,6,6,4,14.0,0,12.4,0.5,1.79,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3411,1,8,4,12,1,1,1,23,27,10,6,1,0,0,1,0,0,19,0,0,8,8,7,12.45428571,0,0,8,8,7,12.45428571,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3412,1,8,1,9,1,1,1,23,28,8,6,0,0,0,1,0,0,18,0,0,5,9,1,11.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3413,1,1,4,12,1,1,1,1,14,5,8,1,0,0,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3414,1,8,3,12,1,1,1,1,14,8,9,1,0,0,1,0,1,18,0,0,7,8,6,13.27166667,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3415,1,8,6,12,1,1,1,3,28,3,10,1,0,0,1,0,0,20,0,0,7,8,6,13.54833333,0,0,8,11,6,14.775,0,11.1,0.6,2.02,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3416,1,1,1,15,1,1,1,3,3,3,6,0,0,0,1,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3417,1,1,1,11,1,1,1,23,14,4,4,0,0,0,1,0,0,21,0,0,6,16,2,11.0,0,0,6,12,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3418,1,1,1,16,1,1,1,23,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.28571429,0,0,7,7,7,14.42857143,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3419,1,8,1,10,1,1,1,13,28,5,10,1,0,0,1,0,1,20,0,0,6,6,6,13.33333333,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3420,1,1,1,12,1,1,1,1,1,10,5,0,0,0,1,0,1,21,0,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3421,1,15,1,6,1,14,1,22,28,10,7,1,0,0,1,0,0,23,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3422,1,8,1,10,1,1,1,1,28,6,9,0,0,0,0,0,1,18,0,0,6,10,6,12.66666667,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3423,2,12,1,17,0,3,1,3,1,2,11,0,0,0,1,0,0,30,0,0,5,5,5,14.6,0,0,5,5,5,15.4,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3424,1,1,1,6,1,1,1,7,14,5,2,1,0,0,1,0,0,20,0,0,5,13,0,0.0,5,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3425,2,14,2,9,1,1,1,22,27,10,10,0,0,0,0,0,0,29,0,3,5,7,3,12.33333333,0,0,5,8,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3426,1,9,1,9,1,1,1,23,28,6,6,1,0,0,1,0,0,24,0,0,5,5,5,10.8,0,0,5,11,2,11.0,0,10.8,1.4,1.74,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3427,1,1,1,10,1,1,1,13,1,5,4,1,0,0,1,0,0,20,0,0,6,7,6,11.66666667,0,0,6,10,6,11.33333333,0,7.6,2.6,0.32,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3428,1,14,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,27,0,0,6,6,4,12.5,0,0,6,6,6,14.33333333,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3429,2,4,1,9,1,3,1,22,27,10,10,0,0,0,1,0,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3430,1,16,1,5,1,1,1,13,14,25,32,0,0,0,1,0,1,23,0,0,6,6,6,15.33333333,0,0,6,6,6,14.16666667,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3431,1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3432,1,1,1,15,1,1,1,23,28,10,8,1,0,0,1,0,1,19,0,0,6,6,6,14.83333333,0,0,6,6,6,14.66666667,0,12.7,3.7,-1.7,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3433,1,8,6,12,1,1,1,13,27,5,10,1,0,0,1,0,0,19,0,0,7,7,7,13.64285714,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3434,1,1,1,15,1,1,1,1,28,9,9,1,0,0,1,0,1,18,0,0,6,6,6,13.83333333,0,0,6,6,6,14.0,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3435,1,1,2,5,1,1,1,1,1,5,8,1,0,0,1,0,0,19,0,0,6,6,6,11.83333333,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3436,1,1,1,15,1,1,1,1,28,5,8,0,0,0,1,0,1,18,0,0,6,7,6,13.42857143,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3437,1,14,1,17,0,1,1,22,27,10,9,1,0,0,1,0,0,29,0,8,13,16,8,10.5,0,8,12,19,9,10.33333333,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3438,1,12,2,13,1,12,1,22,27,4,8,0,0,0,1,0,0,24,0,0,7,10,6,11.41666667,0,0,8,9,8,11.9625,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3439,1,8,2,13,1,1,1,22,28,10,9,1,0,0,1,0,0,19,0,0,7,16,2,12.75,0,0,7,12,2,11.0,0,8.9,1.4,3.51,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3440,1,8,1,13,1,1,1,1,28,5,10,0,0,0,1,0,0,19,0,0,7,10,6,11.15,0,0,7,7,7,12.81428571,0,12.7,3.7,-1.7,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3441,1,1,1,14,1,1,1,23,14,5,9,0,0,0,1,0,0,19,0,0,6,8,3,11.66666667,0,0,6,11,5,13.625,0,10.8,1.4,1.74,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3442,1,8,4,11,1,1,1,22,14,10,8,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,8,5,12.4,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3443,1,1,2,15,1,1,1,1,14,10,10,0,0,0,1,0,0,18,0,0,6,6,6,13.83333333,0,0,6,6,6,12.66666667,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3444,1,1,2,5,1,1,1,1,14,4,4,1,0,0,0,0,0,18,0,1,6,8,6,11.71428571,1,0,6,11,4,11.33333333,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3445,1,1,5,12,1,1,1,13,1,10,6,1,0,0,1,0,1,19,0,0,7,8,7,11.67857143,0,0,8,10,7,13.0375,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3446,1,7,1,6,1,1,1,3,3,3,2,1,0,0,1,0,0,19,0,0,6,7,6,15.71428571,0,0,6,6,6,14.66666667,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3447,1,1,1,2,1,1,1,1,14,6,9,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3448,1,1,1,15,1,1,1,13,27,10,7,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3449,1,1,2,12,1,1,1,3,3,3,3,1,0,0,1,0,1,18,0,0,7,7,7,14.48571429,0,0,8,9,8,14.58888889,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3450,1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,24,0,0,5,9,5,12.28571429,0,0,5,8,5,12.125,0,16.2,0.3,-0.92,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3451,1,12,1,12,1,1,1,13,14,6,7,0,0,1,1,0,0,28,0,0,7,12,4,13.375,0,0,7,7,5,13.5,0,13.9,-0.3,0.79,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3452,1,13,1,12,1,1,1,1,1,5,5,0,0,0,1,0,0,20,0,1,8,8,7,11.57142857,0,1,8,8,7,11.57142857,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3453,1,1,6,12,1,1,1,22,28,10,10,1,0,0,1,0,1,19,0,0,8,8,7,12.65714286,0,0,8,8,7,12.65714286,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3454,1,8,1,9,1,1,1,22,27,10,10,0,0,0,0,0,0,22,0,0,5,9,2,10.0,1,0,5,11,1,10.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3455,1,1,1,10,1,1,1,13,1,7,6,1,0,0,1,0,0,19,0,0,6,7,6,13.71428571,0,0,6,6,6,13.16666667,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3456,1,4,1,10,1,3,1,22,27,10,10,1,0,0,1,0,0,36,0,10,14,21,13,13.07142857,0,4,11,16,11,13.0,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3457,1,15,1,4,1,14,1,22,28,10,8,0,0,0,1,0,1,19,0,0,6,7,6,15.33333333,0,0,6,9,6,14.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3458,1,8,1,10,1,1,1,4,3,2,2,0,0,0,1,0,0,18,0,0,6,9,5,11.57142857,0,0,6,8,6,12.14285714,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3459,4,14,4,17,0,9,1,22,27,10,10,0,0,0,0,0,0,40,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3460,1,1,2,12,1,1,1,23,27,10,8,1,0,0,1,0,1,19,0,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3461,4,14,1,12,1,1,1,22,27,10,10,0,0,0,1,0,0,38,0,1,8,12,5,13.126,1,1,8,12,5,13.126,1,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3462,1,4,1,6,1,3,1,22,27,8,8,0,0,0,1,0,0,32,0,4,10,20,4,11.5,2,3,9,13,3,11.66666667,2,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3463,1,1,1,16,1,1,1,1,27,10,10,1,0,0,1,0,0,19,0,0,6,11,3,10.33333333,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3464,1,8,3,5,1,1,1,3,1,5,5,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,7,6,13.42857143,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3465,2,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3466,1,1,1,9,1,1,1,23,14,4,11,1,0,0,1,0,0,20,0,0,5,5,4,12.0,0,0,4,4,2,11.5,0,7.6,2.6,0.32,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3467,1,8,1,16,1,1,1,13,14,4,5,0,0,0,1,0,0,29,0,2,8,10,7,11.14285714,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3468,1,1,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,29,0,0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3469,1,1,5,12,1,1,1,22,27,8,8,1,0,0,1,0,1,19,0,0,8,8,7,12.77142857,1,0,8,8,7,12.77142857,1,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3470,1,1,6,12,1,1,1,23,14,8,10,1,0,0,1,0,1,18,0,0,8,8,7,13.79857143,0,0,8,8,7,13.79857143,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3471,2,12,1,3,0,12,1,23,14,1,11,0,0,1,0,0,0,25,0,0,6,7,6,13.33333333,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3472,4,12,1,3,0,12,1,22,27,10,10,0,0,1,0,0,0,50,0,0,6,11,0,0.0,0,0,5,6,0,0.0,0,8.9,1.4,3.51,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3473,2,1,1,9,1,1,1,19,24,1,1,0,0,0,1,0,0,24,0,14,15,17,14,11.35714286,0,13,14,15,13,12.84615385,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3474,1,1,5,7,1,1,1,23,14,6,4,0,0,0,1,0,0,18,0,0,5,11,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3475,1,8,1,6,1,1,1,23,28,29,38,1,0,0,1,0,0,20,0,0,6,13,6,15.69230769,0,0,6,13,5,14.42857143,0,15.5,2.8,-4.06,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3476,1,7,1,4,1,1,1,1,27,5,10,1,0,1,1,0,1,20,0,13,18,19,18,15.05263158,0,11,13,13,13,14.53846154,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3477,1,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,21,0,6,10,20,6,11.5,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3478,1,12,1,10,1,1,1,23,1,10,4,0,0,1,1,1,0,28,0,2,8,15,7,11.0,0,0,6,17,1,10.0,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3479,1,1,1,11,1,1,1,23,27,10,8,0,0,0,1,1,1,19,0,0,6,6,6,13.0,0,0,6,6,6,13.16666667,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3480,1,1,1,12,1,1,1,22,27,10,8,0,0,0,1,1,1,18,0,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3481,1,8,1,2,1,1,1,22,27,10,10,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3482,1,15,1,4,1,14,1,22,27,10,11,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3483,2,12,1,12,1,1,1,22,27,10,10,0,0,0,0,1,0,37,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3484,1,12,1,12,1,1,1,22,27,8,8,0,0,0,0,1,0,38,0,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3485,2,12,1,14,1,1,1,13,28,10,10,0,0,0,1,1,0,36,0,0,6,13,3,11.33333333,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3486,1,1,2,12,1,1,1,13,1,10,10,1,0,0,1,1,0,18,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3487,1,1,1,14,1,1,1,1,1,1,1,0,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3488,1,12,1,8,1,1,1,1,1,5,11,0,0,1,1,1,0,24,0,0,5,13,2,12.5,2,0,5,8,3,12.33333333,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3489,1,1,1,10,1,1,1,1,1,4,4,0,0,0,1,1,0,20,0,0,6,9,5,11.0,0,0,6,9,5,12.16666667,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3490,1,1,1,2,1,1,1,22,27,10,10,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3491,2,14,3,17,0,1,1,22,27,10,10,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3492,2,12,1,17,0,12,1,23,28,8,9,0,0,0,1,1,0,39,0,0,5,9,0,0.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3493,1,4,1,7,1,3,1,22,27,10,10,0,0,0,0,1,0,33,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3494,1,8,2,14,1,1,1,22,28,6,9,0,0,0,1,1,1,20,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3495,1,1,1,4,1,1,1,23,14,10,8,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3496,2,12,1,17,0,1,1,22,27,6,9,0,0,0,0,1,0,43,0,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3497,2,14,1,17,0,1,1,22,27,8,9,0,0,0,1,1,0,49,0,0,5,7,4,13.33333333,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3498,1,1,2,15,1,1,1,23,28,6,8,1,0,0,1,1,1,18,0,0,6,8,6,12.66666667,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3499,1,12,1,4,1,1,1,1,27,29,44,0,0,0,1,1,0,27,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3500,1,1,1,9,1,1,1,1,14,10,10,1,0,0,1,1,1,19,0,0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3501,1,12,1,5,1,1,1,22,27,10,11,0,0,1,1,1,1,45,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3502,1,6,1,14,1,1,1,22,10,10,10,1,0,0,0,1,0,19,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3503,1,15,1,4,1,14,1,1,3,10,7,0,0,0,1,1,1,21,0,0,6,15,6,11.71428571,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3504,1,1,1,14,1,1,1,1,1,6,10,0,0,0,1,1,1,18,0,0,6,8,6,12.16666667,0,0,6,7,5,13.0,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3505,1,8,3,9,1,1,1,22,27,6,8,0,0,0,1,1,0,18,0,0,5,10,0,0.0,1,0,5,13,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3506,1,8,1,11,1,1,1,22,27,6,2,0,0,0,0,1,0,29,0,0,6,12,0,0.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
3507,1,1,1,14,1,1,1,1,1,5,10,0,0,0,1,1,0,19,0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3508,1,1,1,9,1,1,1,13,14,10,8,1,0,0,1,1,1,18,0,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
3509,1,15,1,5,1,14,1,1,1,10,10,0,0,0,1,1,1,22,0,2,7,7,7,12.28571429,0,5,9,10,8,12.375,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
3510,1,8,6,12,1,1,1,1,1,5,4,1,0,0,1,1,1,18,0,0,7,7,7,12.71857143,0,0,8,11,8,12.80555556,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
