age,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,days_since_joining,last_visit_hour,membership_tier,has_referral,gender,region_category,preferred_offer_types,medium_of_operation,internet_option,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
38.0,11.0,115.69,34978.05,20.0,645.97,902.0,1.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,5
63.0,7.0,555.2,18169.39,42.3867537120143,1256.5952204788814,581.0,2.0,2.0,1.0,F,City,Credit/Debit Card Offers,Both,Mobile_Data,Yes,No,Yes,Unsolved,Too many ads,3
55.0,14.0,-943.8667682476677,37416.9,14.0,785.45,78.0,9.0,4.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes,Yes,No Information Available,Poor Customer Service,3
45.0,5.0,88.6,64995.58,4.0,771.69,116.0,22.0,4.0,0.0,M,Town,Without Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Reasonable Price,2
54.0,10.0,32.64,44997.2,33.25266599968633,572.17,832.0,18.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,5
64.0,14.0,882.09,20525.98,16.0,739.74,851.0,19.0,2.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,3
62.0,17.0,594.29,20124.44,17.0,716.33,818.0,7.0,3.0,1.0,F,Town,Without Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3
41.0,12.0,-943.8667682476677,2673.46,14.8,613.2,785.0,3.0,3.0,1.0,F,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,Poor Website,4
33.0,9.0,675.98,86516.39,11.0,726.52,257.0,7.0,5.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Products always in Stock,2
23.0,16.0,32.69,34447.18,22.0,638.84,379.0,11.0,1.0,1.0,M,City,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No,Yes,Solved,Poor Website,5
46.0,3.0,-414.7428939791959,8464.49,22.0,751.4,841.0,22.0,5.0,0.0,M,Town,Credit/Debit Card Offers,Both,Fiber_Optic,No,Yes,No,Not Applicable,Poor Product Quality,3
54.0,15.0,30.42,49030.56,13.0,736.76,662.0,10.0,3.0,0.0,M,Village,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Unsolved,Too many ads,3
27.0,7.0,376.24,7293.96,16.0,792.26,531.0,23.0,2.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,Yes,Solved,Products always in Stock,2
60.0,3.0,295.84,93271.98119999998,16.0,819.88,580.0,20.0,4.0,0.0,M,Town,Without Offers,Both,Wi-Fi,Yes,No,Yes,Unsolved,Quality Customer Care,1
43.0,4.0,143.84,23861.06,28.0,641.14,773.0,3.0,0.0,0.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Unsolved,No reason specified,5
30.0,11.0,279.3,6019.42,12.0,814.74,634.0,20.0,3.0,0.0,M,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,User Friendly Website,1
54.0,8.0,816.06,74651.97,7.0,752.4,340.0,3.0,4.0,1.0,F,Town,Without Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Quality Customer Care,1
55.0,5.0,339.58,22506.3,-7.537387377734817,602.52,337.0,23.0,1.0,0.0,M,Town,Without Offers,Desktop,Wi-Fi,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
51.0,4.0,82.64,20679.49,42.3867537120143,991.6098704046796,997.0,23.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,5
23.0,18.0,199.54,19497.91,10.0,721.85,589.0,16.0,5.0,0.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,Yes,No Information Available,Poor Customer Service,3
36.0,17.0,110.6,35047.5,7.0,762.94,477.0,0.0,2.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved,No reason specified,3
10.0,15.0,757.82,40496.16,29.0,596.71,494.0,7.0,1.0,1.0,F,City,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,Yes,Yes,Unsolved,No reason specified,5
21.0,12.6,335.77,25203.97,17.87735074240286,566.66,255.0,21.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Unsolved,Too many ads,5
53.0,18.0,189.51,13055.01,14.0,687.298,967.0,5.0,5.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,3
53.0,2.0,53.16,93271.98119999998,19.0,731.66,716.0,11.0,2.0,0.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved in Follow-up,User Friendly Website,2
21.0,21.0,203.42,38137.07,13.0,772.77,1017.0,21.0,2.0,1.0,M,Town,Without Offers,Desktop,Mobile_Data,Yes,No,Yes,Solved,Too many ads,3
46.0,6.0,305.31,13917.53,15.0,686.9514583365134,417.0,18.0,1.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Product Quality,4
15.0,15.0,30.84,35869.4,10.0,580.86,23.0,0.0,1.0,0.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved,Too many ads,5
17.0,14.0,181.02,19463.04,8.0,965.2663784367768,892.0,10.0,3.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,4
37.0,7.0,904.96,40496.27,10.0,692.91,10.0,15.0,2.0,1.0,F,Village,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved in Follow-up,No reason specified,4
59.0,11.0,810.84,41540.52,27.0,781.47,656.0,20.0,4.0,1.0,M,Town,Gift Vouchers/Coupons,Both,Wi-Fi,No,Yes,Yes,Solved,No reason specified,3
30.0,14.0,267.81,27189.46,13.0,1256.5952204788814,455.0,15.0,2.0,0.0,M,Town,Without Offers,Both,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,3
56.0,13.0,90.66,75562.64,5.0,716.89,91.0,7.0,4.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Products always in Stock,2
21.0,10.0,193.23,45446.68,7.0,671.82,891.0,23.0,1.0,0.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,4
39.0,3.0,-787.9525091521142,32566.12,13.2,669.09,234.0,0.0,2.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,4
41.0,7.0,1482.5571401538336,17579.76,21.0,761.12,821.0,16.0,3.0,1.0,M,City,Without Offers,Desktop,Fiber_Optic,Yes,Yes,Yes,Solved,Poor Product Quality,3
59.0,3.0,1469.36,5713.08,16.0,701.81,385.0,5.0,4.0,1.0,M,Town,Without Offers,Both,Wi-Fi,Yes,Yes,No,Not Applicable,No reason specified,3
12.0,6.0,935.08,47941.54,23.47735074240286,648.61,215.0,4.0,0.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,Yes,Solved,Too many ads,4
60.0,17.0,63.17,6022.67,24.0,426.48334234149024,512.0,0.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Customer Service,4
41.0,18.0,368.7,26258.71,13.0,720.3,755.0,19.0,4.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved,Quality Customer Care,2
45.0,22.0,494.45,88424.8,11.0,759.46,740.0,2.0,4.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Quality Customer Care,1
48.0,15.0,583.96,38477.8,13.0,608.37,770.0,10.0,1.0,1.0,F,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,5
61.0,15.0,89.51,36019.52,14.0,660.47,935.0,14.0,1.0,1.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,5
63.0,22.0,486.44,7792.87,14.0,714.43,202.0,3.0,2.0,0.0,M,Town,Without Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Product Quality,3
31.0,22.0,308.02,26718.49,10.0,701.11,352.0,0.0,5.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,Yes,No,Not Applicable,Poor Website,3
40.0,19.0,203.53,7474.43,16.0,507.34,598.0,19.0,1.0,1.0,M,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,No reason specified,5
46.0,22.0,60.3,8471.49,21.0,775.8370801510409,881.0,12.0,2.0,1.0,F,Town,Without Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,3
61.0,4.0,33.97,32065.13,27.0,710.89,652.0,13.0,4.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Customer Service,3
52.0,9.0,-730.2016516907602,40372.73,34.79245568233237,625.81,615.0,19.0,3.0,1.0,F,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved,No reason specified,4
26.0,11.0,114.59,77335.61,4.0,808.91,38.0,12.0,3.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,Yes,No Information Available,Products always in Stock,1
63.0,19.0,168.07,22571.05,24.0,654.65,704.0,8.0,1.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Product Quality,4
58.0,21.0,82.72,29300.54,7.0,767.4630856345595,362.0,23.0,0.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Solved,Too many ads,5
13.0,21.0,83.49,37541.88,23.0,656.89,410.0,5.0,0.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Customer Service,4
12.0,11.0,-943.8667682476677,33223.42,19.0,792.0,971.0,21.0,5.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Products always in Stock,1
25.0,12.0,371.61,45509.27,17.78531970932485,741.7,323.0,15.0,3.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,3
56.0,18.0,200.77,56492.4,3.0,761.58,800.0,8.0,4.0,0.0,M,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,Solved,Quality Customer Care,1
37.0,17.0,-808.5087225986621,9220.97,24.0,577.87,757.0,2.0,0.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,5
52.0,15.0,181.36,16715.28,10.0,567.61,231.0,9.0,0.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,Yes,Unsolved,Poor Website,5
54.0,7.4,694.91,6189.15,13.0,409.4845797669553,554.0,17.0,4.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Too many ads,3
62.0,13.0,214.79,9956.66,18.0,345.5448020585826,168.0,22.0,3.0,0.0,M,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,No reason specified,4
63.0,8.0,393.85,37028.07,16.0,734.0170814693789,887.0,23.0,0.0,0.0,M,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Too many ads,5
55.0,14.0,751.47,25314.1,29.0,648.34,596.0,13.0,0.0,1.0,M,City,Without Offers,Both,Fiber_Optic,Yes,Yes,No,Not Applicable,Poor Product Quality,4
30.0,2.0,274.77,19610.11,10.0,309.7610869733304,574.0,5.0,1.0,1.0,M,Town,Without Offers,Both,Fiber_Optic,No,Yes,Yes,No Information Available,No reason specified,5
45.0,14.0,265.35,40318.13,28.0,667.74,227.0,22.0,0.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,No Information Available,Poor Website,5
55.0,13.0,199.8,16893.29,16.0,759.28,351.0,14.0,2.0,0.0,M,Town,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,Unsolved,Poor Website,3
59.0,24.0,146.3,87680.92,11.0,730.29,296.0,6.0,4.0,0.0,M,Village,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Quality Customer Care,2
60.0,14.0,241.56,54276.93,5.0,703.15,1067.0,20.0,5.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Reasonable Price,2
11.0,6.0,230.51,42001.14,8.0,577.93,122.0,19.0,1.0,0.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,5
28.0,12.0,229.86,40244.08,15.0,707.61,846.0,13.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,4
51.0,24.0,38.26,33965.15,17.0,613.90371936073,1046.0,12.0,2.0,1.0,F,City,Without Offers,Desktop,Mobile_Data,Yes,No,Yes,Solved,Too many ads,4
58.0,3.0,186.77,13508.99,5.0,668.92,258.0,16.0,0.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Unsolved,Poor Product Quality,5
40.0,8.0,179.06,36464.57,15.0,618.8,1039.0,16.0,3.0,1.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
12.0,5.0,32.67,31761.48,24.0,632.44,487.0,6.0,2.0,1.0,F,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Customer Service,4
63.0,13.0,50.72,18298.76,26.0,736.21,341.0,0.0,2.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,Yes,Solved,Poor Website,3
59.0,12.0,37.24,45746.77,16.0,644.89,705.0,22.0,2.0,0.0,F,Village,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,No reason specified,4
43.0,2.0,520.64,32991.27,6.0,843.63,597.0,7.0,4.0,1.0,M,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes,No,Not Applicable,User Friendly Website,1
49.0,6.0,34.76,31976.36,16.0,703.41,864.0,4.0,2.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,3
64.0,24.0,323.55,37184.35,10.0,690.47,251.0,16.0,0.0,0.0,M,Town,Without Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Product Quality,5
27.0,21.0,424.84,34945.4,25.0,705.95,665.0,5.0,2.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
16.0,7.0,63.48,43775.12,12.0,629.88,539.0,17.0,2.0,1.0,M,Village,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,4
22.0,16.0,49.69,20791.07,21.47735074240286,946.3566506313032,896.0,10.0,0.0,0.0,F,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,Solved in Follow-up,Too many ads,5
49.0,11.0,560.89,31631.59,15.0,614.28,375.0,0.0,3.0,1.0,F,City,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved in Follow-up,No reason specified,4
24.0,7.0,33.66,18105.53,19.4,262.0133378647608,569.0,15.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,4
24.0,7.0,267.92,13722.48,28.0,798.34,381.0,10.0,3.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes,No,Not Applicable,Poor Product Quality,3
48.0,12.0,113.92,13690.63,21.2,616.9858764537096,361.0,4.0,0.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Solved,No reason specified,5
57.0,18.0,80.3,37887.53,10.0,690.08,310.0,17.0,0.0,0.0,M,City,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,No Information Available,Poor Website,4
62.0,11.0,56.18,31831.43,14.0,700.34,599.0,7.0,2.0,1.0,M,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,Yes,Solved,Poor Product Quality,4
47.0,12.4,34.21,9846.86,6.0,682.5,585.0,1.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,4
34.0,14.0,621.45,83795.63,15.2,784.78,843.0,9.0,3.0,1.0,F,City,Without Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Reasonable Price,1
53.0,12.0,219.56,71828.75,15.0,743.08,312.0,21.0,3.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,User Friendly Website,2
22.0,15.0,167.84,29187.72,12.0,668.09,68.0,12.0,2.0,1.0,M,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,No reason specified,4
56.0,18.0,234.06,45153.22,18.4,1129.434351609165,733.0,15.0,5.0,1.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved in Follow-up,No reason specified,3
30.0,20.0,356.0,16451.44,15.0,318.362460716938,231.0,8.0,1.0,0.0,F,Town,Without Offers,Desktop,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,No reason specified,5
59.0,7.0,31.66,11580.89,15.0,760.39,386.0,14.0,4.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,Yes,Solved,Poor Product Quality,3
28.0,12.0,202.8,20086.44,7.0,798.92,973.0,11.0,3.0,0.0,M,City,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,Yes,Yes,No Information Available,No reason specified,3
29.0,6.0,274.91,43598.7,5.0,715.934,168.0,17.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Customer Service,5
16.0,15.0,412.46,93271.98119999998,2.0,716.62,127.0,1.0,5.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,Yes,Unsolved,Quality Customer Care,2
10.0,18.0,32.81,10239.79,13.0,579.274,1059.0,18.0,4.0,1.0,M,City,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,Too many ads,3
34.0,10.0,302.38,31584.79,9.0,530.71,939.0,18.0,1.0,0.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,5
36.0,7.0,700.63,26571.36,13.0,738.84,22.0,11.0,4.0,1.0,F,Town,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,Yes,No,Not Applicable,Products always in Stock,2
20.0,8.0,66.85,9898.13,14.0,609.84,211.0,0.0,3.0,0.0,M,Village,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,4
37.0,6.0,663.13,18999.58,6.0,788.79,884.0,1.0,5.0,1.0,M,Town,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No,Yes,Unsolved,Poor Website,3
48.0,15.0,33.54,43015.97,14.680162776112189,696.21,1059.0,16.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Customer Service,5
48.0,2.0,1266.74,33889.06,23.0,676.09,877.0,9.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Solved,Poor Product Quality,4
46.0,22.0,191.25,11741.92,16.2,682.72,763.0,6.0,3.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,Yes,Solved,Poor Website,4
19.0,19.0,-763.9601871898371,48544.79,22.0,1088.3565213783304,1061.0,7.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,5
42.0,13.0,335.28,39729.39,29.0,572.7,1013.0,23.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,No,Yes,Unsolved,Too many ads,5
48.0,6.0,819.7,82131.53,1.0,1083.3693949508745,1059.0,14.0,5.0,1.0,M,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,Yes,No,Not Applicable,Products always in Stock,1
15.0,10.0,147.77,45974.8,28.0,690.34,964.0,0.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,5
43.0,13.0,57.27,33871.36,5.0,752.2,652.0,21.0,3.0,0.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,3
27.0,20.0,69.24,20095.76,26.0,703.88,795.0,1.0,3.0,1.0,F,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,3
60.0,16.0,351.64,12330.74,17.0,663.06,414.0,2.0,0.0,0.0,M,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes,No,Not Applicable,No reason specified,4
22.0,7.0,1482.5571401538336,10086.45,6.0,787.98,486.0,17.0,4.0,1.0,F,City,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,3
47.0,14.6,57.52,45957.68,27.0,243.0628459505847,738.0,9.0,3.0,0.0,F,Village,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,3
63.0,7.0,239.44,8161.25,27.0,704.8021831045005,47.0,20.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Unsolved,Poor Product Quality,5
51.0,7.0,632.02,16281.5,29.0,752.97,73.0,5.0,2.0,1.0,M,City,Without Offers,Desktop,Mobile_Data,Yes,No,Yes,Unsolved,No reason specified,3
21.0,15.0,130.29,26499.78,27.0,536.32,919.0,4.0,1.0,1.0,F,City,Without Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,5
52.0,15.0,234.86,33940.56,20.0,1256.5952204788814,555.0,20.0,5.0,0.0,M,Village,Without Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,3
33.0,20.0,271.87,37808.37,12.0,589.4,343.0,11.0,1.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Too many ads,5
27.0,17.8,-943.8667682476677,41022.48,12.0,710.58,318.0,10.0,0.0,1.0,M,Town,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,4
46.0,23.0,111.13,16621.11,5.0,647.19,553.0,8.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,No reason specified,4
10.0,16.0,160.42,41110.45,21.0,555.47,492.0,8.0,0.0,0.0,M,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,5
15.0,6.0,110.79,27325.66,18.0,327.5425870255061,536.0,4.0,3.0,0.0,M,City,Without Offers,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Website,3
27.0,3.0,106.2,8782.81,23.0,106.54267990398986,330.0,16.0,1.0,0.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,5
15.0,6.0,113.95,40764.43,29.0,667.99,760.0,22.0,0.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,Yes,No Information Available,Too many ads,5
34.0,5.0,165.92,46167.97,23.0,661.83,580.0,1.0,2.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,4
32.0,12.0,34.66,8563.64,7.0,638.82,839.0,5.0,3.0,1.0,M,Town,Without Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
27.0,17.0,338.44,17956.1,19.6,771.01,360.0,7.0,3.0,1.0,M,Town,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,3
20.0,14.0,51.57,34570.1,13.0,637.47,156.0,3.0,1.0,1.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Customer Service,4
41.0,24.0,109.28,71146.41,3.0,737.93,302.0,6.0,5.0,0.0,F,City,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,Solved,User Friendly Website,2
27.0,14.0,319.33,65019.23,13.6,788.46,822.0,8.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,No Information Available,Products always in Stock,2
12.0,15.0,479.49,30584.33,12.0,734.6,711.0,5.0,2.0,0.0,M,Village,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,3
49.0,9.0,31.79,33343.7,14.6,613.98,378.0,5.0,1.0,1.0,M,Town,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,5
56.0,18.0,84.03,26890.33,15.0,663.34,729.0,23.0,2.0,0.0,F,Village,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Solved,No reason specified,4
29.0,14.0,92.66,34257.76,21.47735074240286,709.03,1052.0,9.0,5.0,0.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3
44.0,12.0,38.79,5732.36,21.0,663.48,1062.0,3.0,3.0,0.0,F,City,Without Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,4
35.0,15.0,340.07,4511.66,11.0,920.320216478666,648.0,20.0,0.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,Unsolved,Poor Product Quality,4
28.0,20.0,1227.3330288731454,42923.55,16.0,945.713620381694,736.0,1.0,2.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Solved,No reason specified,4
11.0,17.0,85.39,41358.47,27.0,671.17,1036.0,17.0,2.0,0.0,M,Town,Without Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,4
30.0,14.0,34.96,14057.72,14.0,751.1589576544804,1023.0,4.0,1.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Product Quality,5
64.0,4.0,698.76,1922.37,10.0,728.67,394.0,1.0,2.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,3
25.0,12.0,30.41,2872.14,10.0,707.39,12.0,14.0,1.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,Poor Customer Service,4
